NUM_CPT,CODE_COMMUNE,CODE_SECTEUR,VILLE,CONSO_1,CONSO_0,PROFIL 
ZZ88BA090827,2,69,ARCACHON,49,40,1 - SEGMENT P
04XA649332,2,69,ARCACHON,38,61,1 - SEGMENT P
ZZ93PA266435,2,69,ARCACHON,18,16,1 - SEGMENT P
2001AA653034,2,69,ARCACHON,55,58,1 - SEGMENT P
ZZ77856763,2,69,ARCACHON,22,30,1 - SEGMENT P
ZZ94310697,2,69,ARCACHON,95,89,1 - SEGMENT P
ZZ730088740,2,69,ARCACHON,64,62,1 - SEGMENT P
98305660,2,69,ARCACHON,0,33,1 - SEGMENT P
ZZ86216196,2,69,ARCACHON,113,86,1 - SEGMENT P
ZZ91004025,2,69,ARCACHON,140,237,1 - SEGMENT P
97PB000846,2,69,ARCACHON,108,104,1 - SEGMENT P
ZZ82087343,2,69,ARCACHON,39,28,1 - SEGMENT P
ZZ82087342,2,69,ARCACHON,67,43,1 - SEGMENT P
03AA771095,2,69,ARCACHON,1,2,1 - SEGMENT P
97AA259531,2,69,ARCACHON,147,129,1 - SEGMENT P
ZZ700617140,2,69,ARCACHON,20,19,1 - SEGMENT P
ZZ96274772,2,69,ARCACHON,72,51,1 - SEGMENT P
ZZ88BA748123,2,69,ARCACHON,27,40,1 - SEGMENT P
ZZ88BA010601,2,69,ARCACHON,45,56,1 - SEGMENT P
ZZ92PA312241,2,69,ARCACHON,67,42,1 - SEGMENT P
03XA331903,2,69,ARCACHON,46,48,1 - SEGMENT P
ZZ8659340,2,69,ARCACHON,34,33,1 - SEGMENT P
ZZ88BA777144,2,69,ARCACHON,33,30,1 - SEGMENT P
ZZ90PA001952,2,69,ARCACHON,147,186,1 - SEGMENT P
ZZ93PA266321,2,69,ARCACHON,56,67,1 - SEGMENT P
ZZ752095230,2,69,ARCACHON,65,65,1 - SEGMENT P
ZZ88BB059732,2,69,ARCACHON,100,89,1 - SEGMENT P
ZZ88BB007311,2,69,ARCACHON,42,125,1 - SEGMENT P
ZZ85177048,2,69,ARCACHON,61,71,1 - SEGMENT P
ZZ88090765,2,69,ARCACHON,73,61,1 - SEGMENT P
ZZ88BB007312,2,69,ARCACHON,79,92,1 - SEGMENT P
ZZ88BA082893,2,69,ARCACHON,92,121,1 - SEGMENT P
ZZ95PA353106,2,69,ARCACHON,97,81,1 - SEGMENT P
ZZ88BA144294,2,69,ARCACHON,43,40,1 - SEGMENT P
ZZ93208575,2,69,ARCACHON,8,7,1 - SEGMENT P
ZZ76522944,2,69,ARCACHON,40,40,1 - SEGMENT P
ZZ8112624,2,69,ARCACHON,12,14,1 - SEGMENT P
ZZ91PA251017,2,69,ARCACHON,58,240,1 - SEGMENT P
ZZ92PA348689,2,69,ARCACHON,76,76,1 - SEGMENT P
05XA600806,2,69,ARCACHON,32,48,1 - SEGMENT P
ZZ88BA066696,2,69,ARCACHON,43,24,1 - SEGMENT P
ZZ88BA066697,2,69,ARCACHON,50,50,1 - SEGMENT P
ZZ88BB003621,2,69,ARCACHON,65,63,1 - SEGMENT P
04XA317771,2,69,ARCACHON,69,124,1 - SEGMENT P
ZZ90264743,2,69,ARCACHON,61,60,1 - SEGMENT P
ZZ79080083,2,69,ARCACHON,13,13,1 - SEGMENT P
ZZ88BA079034,2,69,ARCACHON,56,64,1 - SEGMENT P
ZZ8705828,2,69,ARCACHON,18,22,1 - SEGMENT P
05AB919424,2,69,ARCACHON,18,114,1 - SEGMENT P
ZZ88BA079036,2,69,ARCACHON,53,29,1 - SEGMENT P
AA026363,2,69,ARCACHON,98,145,1 - SEGMENT P
97009829,2,69,ARCACHON,26,23,1 - SEGMENT P
ZZ93PB266273,2,69,ARCACHON,67,45,1 - SEGMENT P
ZZ78001606,2,69,ARCACHON,100,21,1 - SEGMENT P
ZZ88BA027530,2,70,ARCACHON,94,80,1 - SEGMENT P
ZZ682034880,2,70,ARCACHON,59,46,1 - SEGMENT P
ZZ93PA219445,2,70,ARCACHON,0,0,1 - SEGMENT P
ZZ748454450,2,70,ARCACHON,55,55,1 - SEGMENT P
ZZ95016475,2,70,ARCACHON,60,68,1 - SEGMENT P
F06XA629757,2,70,ARCACHON,0,1,1 - SEGMENT P
ZZ77524883,2,70,ARCACHON,74,70,1 - SEGMENT P
ZZ89BA040629,2,70,ARCACHON,34,19,1 - SEGMENT P
ZZ85701848,2,70,ARCACHON,12,14,1 - SEGMENT P
ZZ725195650,2,70,ARCACHON,123,134,1 - SEGMENT P
ZZ93PA266345,2,70,ARCACHON,76,111,1 - SEGMENT P
ZZ77659287,2,70,ARCACHON,60,60,1 - SEGMENT P
ZZ8112828,2,70,ARCACHON,78,90,1 - SEGMENT P
ZZ87BB522974,2,70,ARCACHON,32,27,1 - SEGMENT P
ZZ88BB059734,2,70,ARCACHON,103,68,1 - SEGMENT P
05AD108143,2,70,ARCACHON,70,170,1 - SEGMENT P
ZZ96500368,2,70,ARCACHON,3,4,1 - SEGMENT P
ZZ80024541,2,70,ARCACHON,123,123,1 - SEGMENT P
ZZ80012180,2,70,ARCACHON,50,44,1 - SEGMENT P
ZZ80024542,2,70,ARCACHON,26,25,1 - SEGMENT P
ZZ80024543,2,70,ARCACHON,73,67,1 - SEGMENT P
ZZ80012181,2,70,ARCACHON,10,7,1 - SEGMENT P
ZZ80024544,2,70,ARCACHON,24,24,1 - SEGMENT P
ZZ80012242,2,70,ARCACHON,25,18,1 - SEGMENT P
ZZ80024545,2,70,ARCACHON,5,0,1 - SEGMENT P
ZZ80024546,2,70,ARCACHON,9,0,1 - SEGMENT P
97AA214316,2,70,ARCACHON,36,38,1 - SEGMENT P
02AB171607,2,70,ARCACHON,63,84,1 - SEGMENT P
2000AA655522,2,70,ARCACHON,61,93,1 - SEGMENT P
ZZ86215886,2,70,ARCACHON,13,12,1 - SEGMENT P
ZZ700619320,2,70,ARCACHON,52,51,1 - SEGMENT P
ZZ88BA079119,2,70,ARCACHON,73,52,1 - SEGMENT P
ZZ96850786,2,70,ARCACHON,115,155,1 - SEGMENT P
ZZ94000790,2,70,ARCACHON,43,12,1 - SEGMENT P
ZZ845269411,2,70,ARCACHON,18,40,1 - SEGMENT P
ZZ78050779,2,70,ARCACHON,7,8,1 - SEGMENT P
ZZ726039110,2,70,ARCACHON,24,25,1 - SEGMENT P
ZZ90002005,2,70,ARCACHON,26,35,1 - SEGMENT P
ZZ81BA115747,2,70,ARCACHON,28,35,1 - SEGMENT P
ZZ88078989,2,70,ARCACHON,52,61,1 - SEGMENT P
ZZ98022138,2,70,ARCACHON,25,27,1 - SEGMENT P
ZZ91PA331384,2,70,ARCACHON,4,2,1 - SEGMENT P
ZZ96500353,2,70,ARCACHON,21,25,1 - SEGMENT P
ZZ745399010,2,70,ARCACHON,96,59,1 - SEGMENT P
ZZ90PA001956,2,70,ARCACHON,88,117,1 - SEGMENT P
F06XA224620,2,70,ARCACHON,0,0,1 - SEGMENT P
2000AA208662,2,70,ARCACHON,51,84,1 - SEGMENT P
ZZ76696646,2,70,ARCACHON,137,140,1 - SEGMENT P
ZZ853431028,2,70,ARCACHON,85,239,1 - SEGMENT P
ZZ88BD001223,2,70,ARCACHON,11,101,1 - SEGMENT P
05XA226675,2,70,ARCACHON,24,22,1 - SEGMENT P
ZZ88BA066726,2,74,ARCACHON,40,49,1 - SEGMENT P
ZZ748458710,2,70,ARCACHON,70,54,1 - SEGMENT P
ZZ82007537,2,70,ARCACHON,110,100,1 - SEGMENT P
ZZ88BA747942,2,71,ARCACHON,57,51,1 - SEGMENT P
ZZ78050780,2,71,ARCACHON,4,5,1 - SEGMENT P
ZZ96274698,2,71,ARCACHON,68,41,1 - SEGMENT P
2001AA653038,2,71,ARCACHON,17,7,1 - SEGMENT P
04XA668312,2,71,ARCACHON,67,45,1 - SEGMENT P
ZZ730085000,2,71,ARCACHON,1,0,1 - SEGMENT P
99AA213817,2,71,ARCACHON,5,18,1 - SEGMENT P
ZZ92PA225617,2,71,ARCACHON,3,0,1 - SEGMENT P
ZZ730084090,2,71,ARCACHON,16,35,1 - SEGMENT P
ZZ92PA225613,2,71,ARCACHON,20,24,1 - SEGMENT P
ZZ730084050,2,71,ARCACHON,5,32,1 - SEGMENT P
ZZ730084040,2,71,ARCACHON,30,15,1 - SEGMENT P
2001AA653050,2,71,ARCACHON,60,37,1 - SEGMENT P
04XA649182,2,71,ARCACHON,43,40,1 - SEGMENT P
ZZ800030,2,71,ARCACHON,6,15,1 - SEGMENT P
ZZ78003711,2,71,ARCACHON,75,50,1 - SEGMENT P
ZZ8131230,2,71,ARCACHON,55,50,1 - SEGMENT P
ZZ8121528,2,71,ARCACHON,84,48,1 - SEGMENT P
C01AA079922,2,71,ARCACHON,78,89,1 - SEGMENT P
ZZ88BB007318,2,71,ARCACHON,35,46,1 - SEGMENT P
ZZ845269427,2,71,ARCACHON,46,47,1 - SEGMENT P
99AA043299,2,71,ARCACHON,84,105,1 - SEGMENT P
04XA304712,2,71,ARCACHON,127,131,1 - SEGMENT P
ZZ94PA227964,2,71,ARCACHON,104,168,1 - SEGMENT P
ZZ700619370,2,71,ARCACHON,66,105,1 - SEGMENT P
ZZ78023251,2,71,ARCACHON,121,130,1 - SEGMENT P
ZZ80004374,2,71,ARCACHON,14,4,1 - SEGMENT P
ZZ77669927,2,71,ARCACHON,67,71,1 - SEGMENT P
05XA613472,2,71,ARCACHON,17,50,1 - SEGMENT P
ZZ748973090,2,71,ARCACHON,108,100,1 - SEGMENT P
2000180330,2,71,ARCACHON,50,50,1 - SEGMENT P
ZZ83601977,2,71,ARCACHON,101,132,1 - SEGMENT P
05XA226777,2,71,ARCACHON,27,58,1 - SEGMENT P
05XA226674,2,71,ARCACHON,23,24,1 - SEGMENT P
ZZ78003779,2,71,ARCACHON,103,118,1 - SEGMENT P
ZZ78003778,2,71,ARCACHON,29,34,1 - SEGMENT P
ZZ83601976,2,71,ARCACHON,46,48,1 - SEGMENT P
ZZ88BB652714,2,71,ARCACHON,102,93,1 - SEGMENT P
97AA214320,2,71,ARCACHON,47,20,1 - SEGMENT P
ZZ88BA079029,2,71,ARCACHON,41,40,1 - SEGMENT P
ZZ83128261,2,71,ARCACHON,149,169,1 - SEGMENT P
ZZ88BA082883,2,71,ARCACHON,21,29,1 - SEGMENT P
ZZ86215863,2,71,ARCACHON,9,7,1 - SEGMENT P
ZZ95001396,2,75,ARCACHON,70,40,1 - SEGMENT P
ZZ76643540,2,71,ARCACHON,59,54,1 - SEGMENT P
ZZ8709251,2,71,ARCACHON,1,0,1 - SEGMENT P
02AA492581,2,71,ARCACHON,12,8,1 - SEGMENT P
ZZ76696784,2,71,ARCACHON,44,58,1 - SEGMENT P
ZZ91PA276488,2,71,ARCACHON,14,20,1 - SEGMENT P
99AA043288,2,71,ARCACHON,11,9,1 - SEGMENT P
ZZ95353107,2,71,ARCACHON,34,38,1 - SEGMENT P
ZZ726039990,2,71,ARCACHON,36,38,1 - SEGMENT P
ZZ88BB000741,2,72,ARCACHON,59,109,1 - SEGMENT P
ZZ174405312,2,72,ARCACHON,49,55,1 - SEGMENT P
ZZ88BA079052,2,72,ARCACHON,6,10,1 - SEGMENT P
ZZ83128075,2,72,ARCACHON,12,20,1 - SEGMENT P
ZZ882905140,2,72,ARCACHON,91,75,1 - SEGMENT P
99AA043284,2,72,ARCACHON,41,46,1 - SEGMENT P
ZZ97013248,2,72,ARCACHON,38,108,1 - SEGMENT P
04XA304833,2,72,ARCACHON,54,38,1 - SEGMENT P
05XA263470,2,72,ARCACHON,18,49,1 - SEGMENT P
ZZ88BA066700,2,72,ARCACHON,94,101,1 - SEGMENT P
01GA194578,2,72,ARCACHON,4,26,1 - SEGMENT P
ZZ93PA219441,2,72,ARCACHON,65,38,1 - SEGMENT P
ZZ94PA228118,2,72,ARCACHON,50,39,1 - SEGMENT P
ZZ92PA225612,2,72,ARCACHON,42,46,1 - SEGMENT P
ZZ88BA747944,2,72,ARCACHON,47,38,1 - SEGMENT P
ZZ88BA079053,2,72,ARCACHON,32,25,1 - SEGMENT P
ZZ87BA149938,2,72,ARCACHON,34,34,1 - SEGMENT P
ZZ80038748,2,72,ARCACHON,5,6,1 - SEGMENT P
ZZ746315110,2,72,ARCACHON,38,28,1 - SEGMENT P
ZZ507070,2,72,ARCACHON,12,6,1 - SEGMENT P
ZZ88BA066682,2,72,ARCACHON,33,35,1 - SEGMENT P
ZZ730078950,2,72,ARCACHON,26,12,1 - SEGMENT P
ZZ8705696,2,72,ARCACHON,46,75,1 - SEGMENT P
ZZ730075270,2,72,ARCACHON,0,0,1 - SEGMENT P
ZZ94228120,2,72,ARCACHON,16,13,1 - SEGMENT P
ZZ730078980,2,72,ARCACHON,14,15,1 - SEGMENT P
ZZ95330737,2,72,ARCACHON,20,24,1 - SEGMENT P
ZZ88BA066686,2,72,ARCACHON,79,72,1 - SEGMENT P
ZZ83056069,2,72,ARCACHON,17,39,1 - SEGMENT P
ZZ88BA082874,2,72,ARCACHON,28,52,1 - SEGMENT P
ZZ757598910,2,72,ARCACHON,0,0,1 - SEGMENT P
ZZ91PA276597,2,72,ARCACHON,44,48,1 - SEGMENT P
ZZ882744140,2,72,ARCACHON,36,24,1 - SEGMENT P
ZZ79080164,2,72,ARCACHON,9,24,1 - SEGMENT P
ZZ95330738,2,72,ARCACHON,20,20,1 - SEGMENT P
ZZ92PA225615,2,72,ARCACHON,68,69,1 - SEGMENT P
ZZ76696677,2,72,ARCACHON,19,3,1 - SEGMENT P
ZZ88BA661954,2,72,ARCACHON,43,52,1 - SEGMENT P
ZZ78073839,2,72,ARCACHON,20,19,1 - SEGMENT P
99AA043285,2,72,ARCACHON,35,26,1 - SEGMENT P
ZZ174429075,2,72,ARCACHON,51,55,1 - SEGMENT P
ZZ720088330,2,72,ARCACHON,29,15,1 - SEGMENT P
ZZ88BA010603,2,72,ARCACHON,20,20,1 - SEGMENT P
ZZ79080165,2,72,ARCACHON,10,6,1 - SEGMENT P
ZZ94228119,2,72,ARCACHON,87,78,1 - SEGMENT P
ZZ8000416,2,72,ARCACHON,13,13,1 - SEGMENT P
ZZ730075280,2,72,ARCACHON,37,30,1 - SEGMENT P
ZZ88077591,2,72,ARCACHON,16,22,1 - SEGMENT P
ZZ730078560,2,72,ARCACHON,33,31,1 - SEGMENT P
05XA226673,2,72,ARCACHON,104,111,1 - SEGMENT P
ZZ91PA295702,2,73,ARCACHON,9,17,1 - SEGMENT P
02GA361434,2,73,ARCACHON,41,13,1 - SEGMENT P
ZZ88BA010507,2,73,ARCACHON,31,49,1 - SEGMENT P
ZZ80004426,2,73,ARCACHON,77,51,1 - SEGMENT P
ZZ725068620,2,73,ARCACHON,13,7,1 - SEGMENT P
ZZ88BE061656,2,73,ARCACHON,0,0,1 - SEGMENT P
ZZ88BA066728,2,73,ARCACHON,13,15,1 - SEGMENT P
ZZ91PA331377,2,73,ARCACHON,15,16,1 - SEGMENT P
2001AA653032,2,73,ARCACHON,3,1,1 - SEGMENT P
ZZ88BA079054,2,73,ARCACHON,22,20,1 - SEGMENT P
ZZ84526357,2,73,ARCACHON,26,24,1 - SEGMENT P
ZZ88BA692819,2,73,ARCACHON,7,8,1 - SEGMENT P
ZZ88BA066692,2,73,ARCACHON,65,72,1 - SEGMENT P
ZZ845269433,2,73,ARCACHON,30,24,1 - SEGMENT P
ZZ88BA066709,2,73,ARCACHON,52,67,1 - SEGMENT P
99AA043289,2,73,ARCACHON,6,5,1 - SEGMENT P
ZZ8769484,2,73,ARCACHON,43,34,1 - SEGMENT P
ZZ92PA293589,2,73,ARCACHON,15,15,1 - SEGMENT P
ZZ735094920,2,73,ARCACHON,0,0,1 - SEGMENT P
04XA682464,2,73,ARCACHON,36,35,1 - SEGMENT P
ZZ88BA078990,2,73,ARCACHON,41,48,1 - SEGMENT P
ZZ91217798,2,73,ARCACHON,94,104,1 - SEGMENT P
ZZ88BA661952,2,73,ARCACHON,18,8,1 - SEGMENT P
ZZ841011370,2,73,ARCACHON,29,45,1 - SEGMENT P
ZZ84101121,2,73,ARCACHON,82,118,1 - SEGMENT P
ZZ95PA330819,2,73,ARCACHON,110,119,1 - SEGMENT P
ZZ80012478,2,73,ARCACHON,51,66,1 - SEGMENT P
ZZ94PB002595,2,73,ARCACHON,148,179,1 - SEGMENT P
ZZ87BA149909,2,73,ARCACHON,100,150,1 - SEGMENT P
ZZ76522963,2,73,ARCACHON,80,70,1 - SEGMENT P
ZZ86216144,2,73,ARCACHON,7,21,1 - SEGMENT P
ZZ82127272,2,73,ARCACHON,35,36,1 - SEGMENT P
ZZ88BB613226,2,73,ARCACHON,128,134,1 - SEGMENT P
C05AB919431,2,73,ARCACHON,50,123,1 - SEGMENT P
97259555,2,73,ARCACHON,29,29,1 - SEGMENT P
ZZ79008173,2,73,ARCACHON,94,98,1 - SEGMENT P
ZZ8709198,2,73,ARCACHON,140,140,1 - SEGMENT P
ZZ93PA234180,2,73,ARCACHON,117,119,1 - SEGMENT P
ZZ91129390,2,73,ARCACHON,43,44,1 - SEGMENT P
ZZ94PA295021,2,73,ARCACHON,24,32,1 - SEGMENT P
ZZ96007522,2,73,ARCACHON,127,194,1 - SEGMENT P
05XA260375,2,73,ARCACHON,40,33,1 - SEGMENT P
ZZ83076614,2,73,ARCACHON,20,24,1 - SEGMENT P
ZZ82007523,2,73,ARCACHON,134,120,1 - SEGMENT P
ZZ757252360,2,73,ARCACHON,92,371,1 - SEGMENT P
ZZ84029203,2,73,ARCACHON,5,5,1 - SEGMENT P
ZZ78053221,2,73,ARCACHON,19,21,1 - SEGMENT P
03AB705187,2,73,ARCACHON,85,99,1 - SEGMENT P
ZZ8124115,2,73,ARCACHON,126,118,1 - SEGMENT P
ZZ83128380,2,73,ARCACHON,113,90,1 - SEGMENT P
ZZ88BA090774,2,73,ARCACHON,52,45,1 - SEGMENT P
ZZ8012692,2,73,ARCACHON,1,2,1 - SEGMENT P
ZZ87503768,2,73,ARCACHON,89,83,1 - SEGMENT P
ZZ76503444,2,73,ARCACHON,46,45,1 - SEGMENT P
ZZ188500214,2,73,ARCACHON,40,47,1 - SEGMENT P
ZZ80038786,2,73,ARCACHON,76,88,1 - SEGMENT P
ZZ92BB005567,2,73,ARCACHON,139,128,1 - SEGMENT P
02AB171602,2,73,ARCACHON,19,19,1 - SEGMENT P
9842,2,73,ARCACHON,79,70,1 - SEGMENT P
ZZ757361480,2,73,ARCACHON,138,187,1 - SEGMENT P
ZZ8729504,2,73,ARCACHON,7,38,1 - SEGMENT P
04AB377815,2,73,ARCACHON,113,0,1 - SEGMENT P
ZZ92BB007919,2,73,ARCACHON,55,50,1 - SEGMENT P
ZZ10868,2,150,ARCACHON,130,72,1 - SEGMENT P
ZZ88BA066708,2,74,ARCACHON,128,130,1 - SEGMENT P
ZZ96PA872194,2,74,ARCACHON,7,13,1 - SEGMENT P
ZZ84029263,2,74,ARCACHON,60,51,1 - SEGMENT P
ZZ94350019,2,74,ARCACHON,28,45,1 - SEGMENT P
ZZ88BA082897,2,74,ARCACHON,115,125,1 - SEGMENT P
ZZ94PA296692,2,74,ARCACHON,106,120,1 - SEGMENT P
ZZ79091492,2,74,ARCACHON,64,67,1 - SEGMENT P
ZZ90PA205141,2,74,ARCACHON,90,132,1 - SEGMENT P
ZZ79080179,2,74,ARCACHON,39,41,1 - SEGMENT P
ZZ78073511,2,74,ARCACHON,123,121,1 - SEGMENT P
98176852,2,74,ARCACHON,58,79,1 - SEGMENT P
97AA259561,2,74,ARCACHON,102,103,1 - SEGMENT P
ZZ746175880,2,74,ARCACHON,72,130,1 - SEGMENT P
ZZ82127225,2,74,ARCACHON,60,46,1 - SEGMENT P
ZZ82127182,2,74,ARCACHON,21,22,1 - SEGMENT P
ZZ730050060,2,74,ARCACHON,12,8,1 - SEGMENT P
ZZ74580030,2,74,ARCACHON,126,165,1 - SEGMENT P
ZZ730050090,2,74,ARCACHON,141,137,1 - SEGMENT P
ZZ90PA001955,2,74,ARCACHON,132,152,1 - SEGMENT P
F06XA612200,2,74,ARCACHON,113,104,1 - SEGMENT P
ZZ87BB523002,2,74,ARCACHON,95,48,1 - SEGMENT P
05XA263410,2,74,ARCACHON,80,65,1 - SEGMENT P
05XA632761,2,74,ARCACHON,44,77,1 - SEGMENT P
ZZ79047498,2,74,ARCACHON,60,63,1 - SEGMENT P
02AA354065,2,74,ARCACHON,25,40,1 - SEGMENT P
ZZ83057361,2,74,ARCACHON,46,46,1 - SEGMENT P
ZZ89BA090421,2,74,ARCACHON,140,101,1 - SEGMENT P
ZZ92PA294114,2,74,ARCACHON,84,678,1 - SEGMENT P
ZZ88BA087156,2,74,ARCACHON,21,31,1 - SEGMENT P
ZZ88BA628960,2,74,ARCACHON,0,0,1 - SEGMENT P
ZZ8729738,2,74,ARCACHON,50,33,1 - SEGMENT P
ZZ700620030,2,74,ARCACHON,14,26,1 - SEGMENT P
ZZ76641982,2,74,ARCACHON,109,122,1 - SEGMENT P
ZZ88BA087157,2,74,ARCACHON,24,15,1 - SEGMENT P
ZZ88BA077590,2,74,ARCACHON,50,50,1 - SEGMENT P
ZZ8601485,2,74,ARCACHON,65,48,1 - SEGMENT P
ZZ84009175,2,74,ARCACHON,69,114,1 - SEGMENT P
ZZ96850758,2,74,ARCACHON,58,72,1 - SEGMENT P
ZZ83057328,2,74,ARCACHON,120,147,1 - SEGMENT P
ZZ97013243,2,74,ARCACHON,12,15,1 - SEGMENT P
ZZ79080084,2,74,ARCACHON,36,38,1 - SEGMENT P
ZZ82127229,2,74,ARCACHON,13,89,1 - SEGMENT P
ZZ88BA066733,2,74,ARCACHON,47,54,1 - SEGMENT P
ZZ8705713,2,74,ARCACHON,36,43,1 - SEGMENT P
04XA332058,2,74,ARCACHON,2,48,1 - SEGMENT P
ZZ88BA066732,2,74,ARCACHON,122,135,1 - SEGMENT P
05AB962841,2,74,ARCACHON,1,0,1 - SEGMENT P
ZZ93208577,2,74,ARCACHON,60,56,1 - SEGMENT P
04XA332085,2,74,ARCACHON,4,5,1 - SEGMENT P
ZZ79080157,2,74,ARCACHON,63,49,1 - SEGMENT P
90PA205199,2,74,ARCACHON,10,48,1 - SEGMENT P
ZZ90PA223851,2,75,ARCACHON,21,79,1 - SEGMENT P
98AA232199,2,75,ARCACHON,24,34,1 - SEGMENT P
ZZ525053,2,75,ARCACHON,14,14,1 - SEGMENT P
ZZ79080169,2,75,ARCACHON,124,97,1 - SEGMENT P
ZZ88BA027590,2,75,ARCACHON,61,53,1 - SEGMENT P
ZZ78053196,2,75,ARCACHON,15,16,1 - SEGMENT P
ZZ91PA217708,2,75,ARCACHON,102,43,1 - SEGMENT P
ZZ94PA227963,2,75,ARCACHON,0,0,1 - SEGMENT P
ZZ97009858,2,75,ARCACHON,78,111,1 - SEGMENT P
ZZ726043380,2,75,ARCACHON,36,17,1 - SEGMENT P
ZZ88BA668448,2,75,ARCACHON,40,40,1 - SEGMENT P
2003AA841865,2,75,ARCACHON,75,86,1 - SEGMENT P
ZZ80038788,2,75,ARCACHON,106,118,1 - SEGMENT P
ZZ80038789,2,75,ARCACHON,40,10,1 - SEGMENT P
ZZ84072828,2,75,ARCACHON,8,19,1 - SEGMENT P
ZZ8125403,2,75,ARCACHON,11,14,1 - SEGMENT P
ZZ88BB000738,2,75,ARCACHON,33,8,1 - SEGMENT P
05AA000421,2,75,ARCACHON,0,0,1 - SEGMENT P
99AA043301,2,75,ARCACHON,100,102,1 - SEGMENT P
ZZ96274817,2,75,ARCACHON,41,14,1 - SEGMENT P
ZZ88BA087162,2,75,ARCACHON,59,76,1 - SEGMENT P
ZZ80038783,2,75,ARCACHON,57,53,1 - SEGMENT P
ZZ89BA090438,2,75,ARCACHON,37,41,1 - SEGMENT P
ZZ96504875,2,75,ARCACHON,40,20,1 - SEGMENT P
ZZ94244452,2,75,ARCACHON,73,67,1 - SEGMENT P
ZZ88BA087228,2,75,ARCACHON,101,117,1 - SEGMENT P
2000263730,2,75,ARCACHON,143,185,1 - SEGMENT P
ZZ8112769,2,75,ARCACHON,63,60,1 - SEGMENT P
ZZ83604707,2,75,ARCACHON,110,158,1 - SEGMENT P
ZZ94209649,2,75,ARCACHON,29,38,1 - SEGMENT P
ZZ752637850,2,75,ARCACHON,77,83,1 - SEGMENT P
ZZ88BA010508,2,75,ARCACHON,21,19,1 - SEGMENT P
ZZ756279660,2,75,ARCACHON,60,60,1 - SEGMENT P
ZZ90BA001998,2,75,ARCACHON,5,5,1 - SEGMENT P
ZZ83029914,2,75,ARCACHON,7,51,1 - SEGMENT P
97259529,2,75,ARCACHON,57,85,1 - SEGMENT P
ZZ92266087,2,75,ARCACHON,120,190,1 - SEGMENT P
ZZ92PA266063,2,75,ARCACHON,42,52,1 - SEGMENT P
ZZ92BB000240,2,75,ARCACHON,22,22,1 - SEGMENT P
ZZ88BB603452,2,75,ARCACHON,60,90,1 - SEGMENT P
ZZ88BB055988,2,75,ARCACHON,47,119,1 - SEGMENT P
ZZ8131246,2,73,ARCACHON,100,210,1 - SEGMENT P
ZZ72519598,2,75,ARCACHON,0,0,1 - SEGMENT P
82127224,2,75,ARCACHON,60,53,1 - SEGMENT P
ZZ96PA265681,2,75,ARCACHON,59,79,1 - SEGMENT P
ZZ93PB007874,2,75,ARCACHON,120,100,1 - SEGMENT P
ZZ90PA264841,2,75,ARCACHON,75,57,1 - SEGMENT P
ZZ700617770,2,75,ARCACHON,65,58,1 - SEGMENT P
ZZ96873462,2,75,ARCACHON,98,209,1 - SEGMENT P
99AA109277,2,75,ARCACHON,116,166,1 - SEGMENT P
ZZ93PA290462,2,76,ARCACHON,114,128,1 - SEGMENT P
ZZ8125456,2,76,ARCACHON,30,34,1 - SEGMENT P
ZZ95330712,2,76,ARCACHON,128,149,1 - SEGMENT P
ZZ88BA748124,2,76,ARCACHON,5,347,1 - SEGMENT P
ZZ168200529,2,76,ARCACHON,5,6,1 - SEGMENT P
ZZ79080078,2,76,ARCACHON,7,8,1 - SEGMENT P
ZZ8125406,2,76,ARCACHON,62,65,1 - SEGMENT P
ZZ700618290,2,76,ARCACHON,55,56,1 - SEGMENT P
ZZ88BA066702,2,76,ARCACHON,25,21,1 - SEGMENT P
ZZ76522964,2,76,ARCACHON,0,0,1 - SEGMENT P
ZZ83128274,2,76,ARCACHON,9,16,1 - SEGMENT P
ZZ88004824,2,76,ARCACHON,108,154,1 - SEGMENT P
ZZ97AA208847,2,76,ARCACHON,24,18,1 - SEGMENT P
01AA109248,2,76,ARCACHON,10,11,1 - SEGMENT P
99424534,2,76,ARCACHON,83,111,1 - SEGMENT P
ZZ88BA668442,2,76,ARCACHON,101,83,1 - SEGMENT P
05XA620541,2,76,ARCACHON,124,166,1 - SEGMENT P
05XA628044,2,76,ARCACHON,24,67,1 - SEGMENT P
03AA773303,2,76,ARCACHON,29,23,1 - SEGMENT P
ZZ88BA059822,2,76,ARCACHON,70,64,1 - SEGMENT P
05XA600836,2,76,ARCACHON,27,25,1 - SEGMENT P
ZZ90PA232925,2,76,ARCACHON,26,8,1 - SEGMENT P
03GD495178,2,76,ARCACHON,7,7,1 - SEGMENT P
ZZ78023760,2,76,ARCACHON,12,15,1 - SEGMENT P
ZZ78023715,2,76,ARCACHON,34,44,1 - SEGMENT P
ZZ94209656,2,76,ARCACHON,35,31,1 - SEGMENT P
ZZ78024016,2,76,ARCACHON,30,25,1 - SEGMENT P
ZZ78003858,2,76,ARCACHON,27,21,1 - SEGMENT P
ZZ78003857,2,76,ARCACHON,12,5,1 - SEGMENT P
ZZ78003861,2,76,ARCACHON,13,17,1 - SEGMENT P
ZZ78003868,2,76,ARCACHON,2,8,1 - SEGMENT P
ZZ78023345,2,76,ARCACHON,17,32,1 - SEGMENT P
